clean_date,hour,pm 2.5 (Plume AQI),pm 10 (Plume AQI)
2020-07-25,21,4.6,9.9
2020-07-25,22,3.9,8.7
2020-07-25,23,4.6,10.0
2020-07-26,0,5.5,11.4
2020-07-26,1,5.4,11.0
2020-07-26,2,5.7,11.3
2020-07-26,3,4.8,10.6
2020-07-26,4,4.9,10.4
2020-07-26,5,4.7,10.2
2020-07-26,6,4.8,10.2
2020-07-26,7,5.1,11.2
2020-07-26,8,9.9,17.8
2020-07-26,9,15.3,27.0
2020-07-26,10,11.3,19.1
2020-07-26,11,14.3,17.9
2020-07-26,12,13.9,21.3
2020-07-26,13,7.7,15.1
2020-07-26,14,5.4,11.1
2020-07-26,15,5.4,11.5
2020-07-26,16,7.4,16.2
2020-07-26,17,6.3,13.0
2020-07-26,18,12.0,23.9
2020-07-26,19,16.4,19.7
2020-07-26,20,12.2,18.2
2020-07-26,21,14.8,25.0
2020-07-26,22,7.8,14.7
2020-07-26,23,9.1,17.2
2020-07-27,0,8.3,15.0
2020-07-27,1,7.6,14.9
2020-07-27,2,9.6,16.4
2020-07-27,3,5.9,12.2
2020-07-27,4,5.5,11.6
2020-07-27,5,5.2,10.5
2020-07-27,6,5.0,10.5
2020-07-27,7,11.0,17.6
2020-07-27,8,8.0,11.3
2020-07-27,9,6.6,12.1
2020-07-27,10,19.3,12.1
2020-07-27,11,34.9,18.8
2020-07-27,12,18.7,11.3
2020-07-27,13,22.4,13.0
2020-07-27,14,31.3,16.8
2020-07-27,15,30.3,16.0
2020-07-27,16,33.7,17.8
2020-07-27,17,14.4,14.6
2020-07-27,18,8.0,11.6
2020-07-27,19,10.5,12.2
2020-07-27,20,18.1,14.6
2020-07-27,21,10.5,13.4
2020-07-27,22,5.8,11.4
2020-07-27,23,5.2,10.2
2020-07-28,0,8.4,13.2
2020-07-28,1,7.4,14.4
2020-07-28,2,6.7,12.9
2020-07-28,3,6.8,14.1
2020-07-28,4,6.1,11.4
2020-07-28,5,7.6,13.6
2020-07-28,6,7.2,12.7
2020-07-28,7,11.9,18.5
2020-07-28,8,28.1,15.0
2020-07-28,9,32.6,17.4
2020-07-28,10,30.3,16.1
2020-07-28,11,24.2,13.7
2020-07-28,12,23.5,12.8
2020-07-28,13,21.4,12.0
2020-07-28,14,30.0,16.0
2020-07-28,15,26.2,14.2
2020-07-28,16,14.2,13.6
2020-07-28,17,5.1,9.8
2020-07-28,18,6.0,11.6
2020-07-28,19,5.0,9.6
2020-07-28,20,4.4,9.1
2020-07-28,21,3.7,7.2
2020-07-28,22,3.7,7.5
2020-07-28,23,3.8,7.8
2020-07-29,0,4.0,8.2
2020-07-29,1,4.3,8.5
2020-07-29,2,4.5,9.6
2020-07-29,3,5.0,9.2
2020-07-29,4,5.1,10.2
2020-07-29,5,5.0,10.5
2020-07-29,6,5.4,11.5
2020-07-29,7,10.3,16.0
2020-07-29,8,7.5,12.4
2020-07-29,9,8.1,12.0
2020-07-29,10,16.7,11.5
2020-07-29,11,25.5,14.6
2020-07-29,12,17.4,11.2
2020-07-29,13,22.8,12.8
2020-07-29,14,25.2,13.6
2020-07-29,15,31.4,16.8
2020-07-29,16,12.0,16.1
2020-07-29,17,3.8,8.2
2020-07-29,18,4.3,9.3
2020-07-29,19,4.5,9.8
2020-07-29,20,4.9,10.3
2020-07-29,21,6.8,15.4
2020-07-29,22,7.7,17.6
2020-07-29,23,6.8,13.9
2020-07-30,0,6.8,14.0
2020-07-30,1,6.3,13.2
2020-07-30,2,5.1,10.4
2020-07-30,3,5.4,11.5
2020-07-30,4,5.2,10.6
2020-07-30,5,5.0,9.8
2020-07-30,6,4.2,8.9
2020-07-30,7,7.3,15.3
2020-07-30,8,12.6,15.5
2020-07-30,9,13.6,11.5
2020-07-30,10,19.8,12.1
2020-07-30,11,29.6,15.7
2020-07-30,12,11.2,9.6
2020-07-30,13,12.4,9.5
2020-07-30,14,7.5,10.2
2020-07-30,15,14.4,12.4
2020-07-30,16,21.5,16.8
2020-07-30,17,3.4,7.4
2020-07-30,18,3.5,7.9
2020-07-30,19,4.2,8.8
2020-07-30,20,4.2,8.6
2020-07-30,21,5.1,10.2
2020-07-30,22,5.1,10.1
2020-07-30,23,4.6,9.3
2020-07-31,0,4.6,9.6
2020-07-31,1,4.3,9.2
2020-07-31,2,4.3,9.6
2020-07-31,3,4.4,9.8
2020-07-31,4,4.2,9.0
2020-07-31,5,4.6,9.4
2020-07-31,6,4.7,10.5
2020-07-31,7,8.7,18.3
2020-07-31,8,4.3,11.0
2020-07-31,9,7.0,13.8
2020-07-31,10,9.2,12.0
2020-07-31,11,12.1,9.3
2020-07-31,12,13.6,9.3
2020-07-31,13,15.8,10.1
2020-07-31,14,22.9,12.5
2020-07-31,15,17.4,10.3
2020-07-31,16,16.8,9.5
2020-07-31,17,14.5,8.7
2020-07-31,21,13.5,12.8
2020-07-31,22,13.3,13.2
2020-07-31,23,12.0,14.8
2020-08-01,0,11.8,13.0
2020-08-01,1,12.3,12.2
2020-08-01,2,12.5,12.7
2020-08-01,3,10.7,12.2
2020-08-01,4,11.7,13.5
2020-08-01,5,12.2,14.2
2020-08-01,6,13.0,15.0
2020-08-01,7,14.4,16.7
2020-08-01,8,13.2,16.4
2020-08-01,9,14.1,15.8
2020-08-01,10,14.5,13.6
2020-08-01,11,14.5,12.2
2020-08-01,12,15.7,17.0
2020-08-01,13,4.8,10.6
2020-08-01,14,3.3,8.3
2020-08-01,15,15.9,24.9
2020-08-01,16,11.4,12.1
2020-08-01,17,19.8,21.2
2020-08-01,18,22.6,29.3
2020-08-01,19,15.2,17.0
2020-08-01,20,12.9,10.7
2020-08-01,21,13.4,14.0
2020-08-01,22,13.4,14.9
2020-08-01,23,12.5,13.0
2020-08-02,0,11.0,13.5
2020-08-02,1,11.0,12.8
2020-08-02,2,8.7,13.1
2020-08-02,3,10.2,12.6
2020-08-02,4,8.9,12.6
2020-08-02,5,8.4,12.3
2020-08-02,6,8.3,12.9
2020-08-02,7,8.4,13.0
2020-08-02,8,9.5,13.6
2020-08-02,9,8.2,13.4
2020-08-02,10,13.6,20.4
2020-08-02,11,5.1,13.4
2020-08-02,12,5.8,12.6
2020-08-02,13,6.8,12.0
2020-08-02,14,4.3,10.0
2020-08-02,15,6.9,11.7
2020-08-02,16,4.0,9.0
2020-08-02,17,5.2,10.9
2020-08-02,18,16.7,21.4
2020-08-02,19,12.0,13.8
2020-08-02,20,6.1,12.8
2020-08-02,21,7.0,14.7
2020-08-02,22,4.0,9.4
2020-08-02,23,3.9,8.5
2020-08-03,0,3.6,8.3
2020-08-03,1,3.0,6.9
2020-08-03,2,2.8,7.2
2020-08-03,3,2.7,6.3
2020-08-03,4,2.8,6.3
2020-08-03,5,2.9,7.3
2020-08-03,6,3.1,7.7
2020-08-03,7,4.2,9.4
2020-08-03,8,7.7,15.4
2020-08-03,9,15.6,24.0
2020-08-03,10,15.2,24.7
2020-08-03,11,14.8,23.5
2020-08-03,12,9.4,18.9
2020-08-03,13,10.3,18.0
2020-08-03,14,17.9,18.5
2020-08-03,15,10.8,19.9
2020-08-03,16,7.6,15.1
2020-08-03,17,7.9,16.6
2020-08-03,18,6.0,13.2
2020-08-03,19,8.2,13.1
2020-08-03,20,7.9,15.3
2020-08-03,21,7.4,16.8
2020-08-03,22,7.8,19.6
2020-08-03,23,6.1,15.4
2020-08-04,0,5.2,12.6
2020-08-04,1,4.4,10.6
2020-08-04,2,4.0,9.6
2020-08-04,3,4.3,10.2
2020-08-04,4,3.6,9.1
2020-08-04,5,4.2,10.1
2020-08-04,6,4.9,11.5
2020-08-04,7,7.2,15.2
2020-08-04,8,10.4,22.4
2020-08-04,9,9.0,14.9
2020-08-04,10,9.8,14.7
2020-08-04,11,51.6,55.0
2020-08-04,12,20.0,15.0
2020-08-04,13,28.4,21.3
2020-08-04,14,21.9,20.5
2020-08-04,15,11.6,19.1
2020-08-04,16,21.0,19.3
2020-08-04,17,11.2,18.2
2020-08-04,18,8.1,14.6
2020-08-04,19,7.3,14.0
2020-08-04,20,6.3,13.0
2020-08-04,21,7.1,14.6
2020-08-04,22,6.2,12.3
2020-08-04,23,5.4,12.0
2020-08-05,0,4.6,10.5
2020-08-05,1,5.2,10.7
2020-08-05,2,5.2,11.9
2020-08-05,3,5.3,11.0
2020-08-05,4,5.3,11.4
2020-08-05,5,8.6,16.5
2020-08-05,6,11.4,22.6
2020-08-05,7,12.6,21.1
2020-08-05,8,12.1,17.2
2020-08-05,9,11.9,14.2
2020-08-05,10,9.7,15.6
2020-08-05,11,11.9,23.2
2020-08-05,12,12.6,17.6
2020-08-05,13,12.7,14.5
2020-08-05,14,10.2,14.7
2020-08-05,15,12.5,25.1
2020-08-05,16,6.2,13.4
2020-08-05,17,5.6,12.6
2020-08-05,18,6.4,14.2
2020-08-05,19,5.1,11.6
2020-08-05,20,3.8,9.6
2020-08-05,21,3.5,9.4
2020-08-05,22,7.2,19.9
2020-08-05,23,12.9,36.1
2020-08-06,0,7.5,20.8
2020-08-06,1,5.4,14.6
2020-08-06,2,4.5,11.9
2020-08-06,3,3.8,10.8
2020-08-06,4,3.2,8.6
2020-08-06,5,2.9,8.2
2020-08-06,6,3.4,9.2
2020-08-06,7,4.1,10.8
2020-08-06,8,7.5,18.3
2020-08-06,9,6.7,13.7
2020-08-06,10,8.2,17.1
2020-08-06,11,7.0,16.2
2020-08-06,12,11.1,19.1
2020-08-07,8,14.8,27.4
2020-08-07,9,12.2,21.4
2020-08-07,10,8.3,17.0
2020-08-07,11,10.8,25.6
2020-08-07,12,6.8,15.0
2020-08-07,13,8.3,15.4
2020-08-07,14,5.6,14.2
2020-08-07,15,5.0,13.6
2020-08-07,16,5.5,12.2
2020-08-07,17,5.9,12.4
2020-08-07,18,4.7,9.8
2020-08-07,19,4.6,11.0
2020-08-07,20,5.4,12.2
2020-08-07,21,6.0,14.0
2020-08-07,22,4.2,10.3
2020-08-07,23,3.5,8.6
2020-08-08,0,3.7,9.4
2020-08-08,1,3.3,8.6
2020-08-08,2,3.6,8.7
2020-08-08,3,3.2,8.1
2020-08-08,4,2.5,6.9
2020-08-08,5,3.1,7.5
2020-08-08,6,3.5,8.8
2020-08-08,7,5.2,11.9
2020-08-08,8,5.3,12.1
2020-08-08,9,5.9,13.2
2020-08-08,10,15.3,25.6
2020-08-08,11,24.3,16.2
2020-08-08,12,10.4,20.6
2020-08-08,13,13.5,24.2
2020-08-08,14,12.1,18.2
2020-08-08,15,13.8,21.9
2020-08-08,16,11.3,20.7
2020-08-08,17,10.8,19.6
2020-08-08,18,17.7,22.8
2020-08-08,19,22.0,18.4
2020-08-08,20,22.8,15.7
2020-08-08,21,18.1,20.4
2020-08-08,22,25.4,57.9
2020-08-08,23,25.6,54.4
2020-08-09,0,17.4,39.7
2020-08-09,1,9.4,24.0
2020-08-09,2,5.8,15.5
2020-08-09,3,3.5,9.3
2020-08-09,4,2.7,7.9
2020-08-09,5,3.1,8.7
2020-08-09,6,6.8,19.0
2020-08-09,7,4.0,11.0
2020-08-09,8,4.1,8.8
2020-08-09,9,4.8,10.5
2020-08-09,10,11.5,17.6
2020-08-09,11,7.5,13.6
2020-08-09,12,7.6,15.4
2020-08-09,13,6.9,16.6
2020-08-09,14,4.5,11.4
2020-08-09,15,10.3,25.8
2020-08-09,16,5.6,11.2
2020-08-09,17,11.1,15.2
2020-08-09,18,12.6,14.3
2020-08-09,19,10.2,14.7
2020-08-09,20,9.4,17.2
2020-08-09,21,16.4,39.6
2020-08-09,22,26.1,79.2
2020-08-09,23,25.5,75.7
2020-08-10,0,20.3,52.5
2020-08-10,1,12.9,31.6
2020-08-10,2,9.4,23.8
2020-08-10,3,9.3,23.2
2020-08-10,4,13.2,34.7
2020-08-10,5,10.0,26.4
2020-08-10,6,13.0,34.3
2020-08-10,7,14.5,21.4
2020-08-10,8,11.6,22.5
2020-08-10,9,8.7,12.5
2020-08-10,10,36.8,33.2
2020-08-10,11,35.9,48.8
2020-08-10,12,12.8,18.8
2020-08-10,13,4.9,11.9
2020-08-10,14,4.6,11.6
2020-08-10,15,3.8,9.3
2020-08-10,16,3.5,7.9
2020-08-10,17,6.6,14.5
2020-08-10,18,6.2,11.4
2020-08-10,19,6.4,13.4
2020-08-10,20,6.0,13.2
2020-08-10,21,4.6,11.4
2020-08-10,22,6.7,18.1
2020-08-10,23,9.0,23.1
2020-08-11,0,8.4,21.6
2020-08-11,1,7.6,18.2
2020-08-11,2,6.3,16.2
2020-08-11,3,8.6,22.4
2020-08-11,4,7.4,19.0
2020-08-11,5,5.8,14.8
2020-08-11,6,10.9,27.9
2020-08-11,7,11.3,25.6
2020-08-11,8,16.4,26.5
2020-08-11,9,39.1,39.4
2020-08-11,10,6.2,12.1
2020-08-11,11,7.9,13.0
2020-08-11,12,9.5,16.0
2020-08-11,13,9.1,15.8
2020-08-11,14,23.1,29.4
2020-08-11,15,6.0,13.9
2020-08-11,16,4.6,10.9
2020-08-11,17,6.2,13.8
2020-08-11,18,6.2,12.7
2020-08-11,19,6.6,14.1
2020-08-11,20,6.8,13.9
2020-08-11,21,7.8,13.9
2020-08-11,22,4.5,10.2
2020-08-11,23,4.4,10.3
2020-08-12,0,5.2,12.2
2020-08-12,1,6.6,13.0
2020-08-12,2,4.4,9.8
2020-08-12,3,4.6,11.4
2020-08-12,4,7.1,17.4
2020-08-12,5,8.5,21.9
2020-08-12,6,8.2,18.5
2020-08-12,7,9.8,19.8
2020-08-12,8,12.7,17.8
2020-08-12,9,11.9,16.0
2020-08-12,10,12.3,16.3
2020-08-12,11,12.3,17.6
2020-08-12,12,16.5,24.1
2020-08-12,13,8.9,12.2
2020-08-12,14,10.8,18.0
2020-08-12,15,5.9,12.6
2020-08-12,16,5.6,12.0
2020-08-12,17,7.2,13.8
2020-08-12,18,10.0,15.7
2020-08-12,19,15.0,15.4
2020-08-12,20,20.2,17.8
2020-08-12,21,14.8,14.3
2020-08-12,22,8.0,15.0
2020-08-12,23,9.2,21.0
2020-08-13,0,6.9,14.7
2020-08-13,1,5.7,11.7
2020-08-13,2,5.0,11.3
2020-08-13,3,4.8,10.5
2020-08-13,4,4.5,9.9
2020-08-13,5,8.0,18.1
2020-08-13,6,7.4,17.6
2020-08-13,7,7.7,14.9
2020-08-13,8,14.9,15.8
2020-08-13,9,15.7,17.5
2020-08-13,10,15.6,16.2
2020-08-13,11,11.6,11.5
2020-08-13,12,42.7,28.6
2020-08-13,13,61.4,37.6
2020-08-13,14,14.0,18.6
2020-08-13,15,10.3,15.5
2020-08-13,16,7.4,14.0
2020-08-13,17,9.1,15.7
2020-08-13,18,13.9,14.9
2020-08-13,19,12.4,17.0
2020-08-13,20,7.2,14.1
2020-08-13,21,6.3,13.7
2020-08-13,22,6.9,15.6
2020-08-13,23,9.4,22.3
2020-08-14,0,6.5,15.0
2020-08-14,1,6.3,14.1
2020-08-14,2,6.1,13.6
2020-08-14,3,6.5,14.4
2020-08-14,4,6.0,14.4
2020-08-14,5,11.9,29.5
2020-08-14,6,16.3,42.0
2020-08-14,7,13.1,32.8
2020-08-14,8,15.0,20.7
2020-08-14,9,16.8,19.6
2020-08-14,10,22.1,18.7
2020-08-14,11,21.6,23.1
2020-08-14,12,25.4,27.2
2020-08-14,13,14.7,20.1
2020-08-14,14,44.4,35.5
2020-08-14,15,11.3,17.0
2020-08-14,16,10.3,20.0
2020-08-14,17,13.1,17.5
2020-08-14,18,14.0,14.2
2020-08-14,19,12.1,17.0
2020-08-14,20,7.3,14.8
2020-08-14,21,6.3,13.8
2020-08-14,22,7.5,18.6
2020-08-14,23,8.5,20.4
2020-08-15,0,8.0,18.9
2020-08-15,1,6.9,16.3
2020-08-15,2,6.2,14.6
2020-08-15,3,5.3,12.4
2020-08-15,4,5.3,12.2
2020-08-15,5,5.0,11.6
2020-08-15,6,6.7,14.9
2020-08-15,7,9.4,18.2
2020-08-15,8,13.0,20.7
2020-08-15,9,14.6,17.9
2020-08-15,10,23.0,29.0
2020-08-15,11,46.4,38.2
2020-08-15,12,18.2,11.3
2020-08-15,13,12.6,11.2
2020-08-15,14,11.8,14.0
2020-08-15,15,10.9,19.2
2020-08-15,16,8.9,16.9
2020-08-15,17,7.8,16.0
2020-08-15,18,7.4,16.4
2020-08-15,19,10.1,20.4
2020-08-15,20,6.7,14.3
2020-08-15,21,5.5,13.1
2020-08-15,22,5.7,14.0
2020-08-15,23,8.3,21.0
2020-08-16,0,6.4,15.7
2020-08-16,1,4.6,12.0
2020-08-16,2,3.8,9.3
2020-08-16,3,3.9,9.7
2020-08-16,4,3.7,9.5
2020-08-16,5,3.4,8.2
2020-08-16,6,5.3,11.7
2020-08-16,7,8.0,18.1
2020-08-16,8,9.9,19.8
2020-08-16,9,13.6,22.0
2020-08-16,10,6.0,13.6
2020-08-16,11,4.6,10.6
2020-08-16,12,5.5,12.8
2020-08-16,13,5.0,11.7
2020-08-16,14,4.3,9.9
2020-08-16,15,3.9,10.0
2020-08-16,16,5.3,13.1
2020-08-16,17,5.6,12.1
2020-08-16,18,17.2,22.5
2020-08-16,19,16.4,18.8
2020-08-16,20,12.8,17.5
2020-08-16,21,4.7,12.6
2020-08-16,22,2.8,6.7
2020-08-16,23,2.9,7.3
2020-08-17,0,5.4,9.1
2020-08-17,1,2.4,6.2
2020-08-17,2,2.4,6.0
2020-08-17,3,2.3,6.1
2020-08-17,4,2.4,6.1
2020-08-17,5,2.9,6.8
2020-08-17,6,2.7,6.5
2020-08-17,7,5.2,12.7
2020-08-17,8,4.2,10.2
2020-08-17,9,4.2,10.6
2020-08-17,10,3.5,8.4
2020-08-17,11,3.5,9.2
2020-08-17,12,3.3,8.5
2020-08-17,13,6.1,13.0
2020-08-17,14,6.5,11.6
2020-08-17,15,4.0,9.4
2020-08-17,16,3.4,8.2
2020-08-17,17,3.9,9.2
2020-08-17,18,3.5,8.8
2020-08-17,19,2.8,7.1
2020-08-17,20,3.3,7.9
2020-08-17,21,3.0,7.0
2020-08-17,22,3.2,7.5
2020-08-17,23,3.6,8.4
2020-08-18,0,3.2,7.5
2020-08-18,1,3.1,7.4
2020-08-18,2,3.7,8.6
2020-08-18,3,3.1,7.4
2020-08-18,4,4.9,10.8
2020-08-18,5,4.8,11.0
2020-08-18,6,4.7,10.6
2020-08-18,7,4.1,9.3
2020-08-18,8,3.9,8.6
2020-08-18,9,3.4,7.9
2020-08-18,10,3.9,9.0
2020-08-18,11,6.7,11.4
2020-08-18,12,5.0,10.5
2020-08-18,13,4.7,9.8
2020-08-18,14,4.6,9.9
2020-08-18,15,4.4,9.8
2020-08-18,16,6.3,13.4
2020-08-18,17,8.7,23.4
2020-08-18,18,28.3,81.8
2020-08-18,19,6.9,15.7
2020-08-18,20,4.9,11.4
2020-08-18,21,4.4,10.1
2020-08-18,22,4.3,9.2
2020-08-18,23,4.5,9.2
2020-08-19,0,5.2,11.0
2020-08-19,1,4.2,9.2
2020-08-19,2,4.6,9.5
2020-08-19,3,5.1,10.8
2020-08-19,4,5.2,11.2
2020-08-19,5,5.2,11.6
2020-08-19,6,4.6,9.5
2020-08-19,7,5.1,11.5
2020-08-19,8,5.1,10.5
2020-08-19,9,5.2,11.3
2020-08-19,10,5.3,11.4
2020-08-19,11,7.9,13.1
2020-08-19,12,5.7,12.3
2020-08-19,13,5.2,11.2
2020-08-19,14,4.9,10.4
2020-08-19,15,5.0,11.5
2020-08-19,16,7.4,12.1
2020-08-19,17,6.9,12.8
2020-08-19,18,9.1,14.1
2020-08-19,19,5.6,12.4
2020-08-19,20,10.0,18.8
2020-08-19,21,7.0,16.0
2020-08-19,22,4.6,10.7
2020-08-19,23,6.4,13.7
2020-08-20,0,8.7,19.2
2020-08-20,1,10.1,21.8
2020-08-20,2,9.7,21.8
2020-08-20,3,8.6,18.8
2020-08-20,4,8.8,20.2
2020-08-20,5,10.1,20.0
2020-08-20,6,7.9,19.7
2020-08-20,7,8.9,20.6
2020-08-20,8,34.3,24.9
2020-08-20,9,3.9,8.3
2020-08-20,10,7.2,14.5
2020-08-20,11,6.5,13.5
2020-08-20,12,5.3,11.7
2020-08-20,13,5.4,12.1
2020-08-20,14,4.9,10.6
2020-08-20,15,3.5,7.3
2020-08-20,16,3.2,7.5
2020-08-20,17,4.7,10.4
2020-08-20,18,4.9,11.2
2020-08-20,19,3.9,9.3
2020-08-20,20,4.2,10.4
2020-08-20,21,3.7,8.5
2020-08-20,22,3.7,8.5
2020-08-20,23,3.9,8.7
2020-08-21,0,3.8,9.4
2020-08-21,1,3.6,8.2
2020-08-21,2,3.4,8.0
2020-08-21,3,3.1,7.1
2020-08-21,4,3.1,7.7
2020-08-21,5,3.1,7.4
2020-08-21,6,3.6,8.5
2020-08-21,7,3.8,8.8
2020-08-21,8,4.2,9.4
2020-08-21,9,5.6,12.6
2020-08-21,10,6.2,13.4
2020-08-21,11,5.0,11.4
2020-08-21,12,5.7,12.6
2020-08-21,13,4.6,9.8
2020-08-21,14,5.2,10.9
2020-08-21,15,3.8,8.6
2020-08-21,16,6.0,12.6
2020-08-21,17,8.8,13.7
2020-08-21,18,10.6,14.2
2020-08-21,19,7.2,13.1
2020-08-21,20,8.3,15.4
2020-08-21,21,6.0,11.7
2020-08-21,22,4.0,8.8
2020-08-21,23,4.1,9.2
2020-08-22,0,3.8,8.1
2020-08-22,1,3.7,8.4
2020-08-22,2,3.6,8.0
2020-08-22,3,3.4,7.6
2020-08-22,4,3.5,7.6
2020-08-22,5,3.4,7.2
2020-08-22,6,3.0,6.4
2020-08-22,7,3.1,7.2
2020-08-22,8,2.9,6.9
2020-08-22,9,3.1,7.2
2020-08-22,10,2.9,6.8
2020-08-22,11,3.2,7.4
2020-08-22,12,10.1,17.2
2020-08-22,13,5.6,14.0
2020-08-22,14,3.8,9.2
2020-08-22,15,11.5,22.6
2020-08-22,16,5.2,12.0
2020-08-22,17,6.1,12.4
2020-08-22,18,6.0,10.9
2020-08-22,19,10.7,16.8
2020-08-22,20,48.2,95.2
2020-08-22,21,46.2,117.6
2020-08-22,22,37.4,105.0
2020-08-22,23,29.4,86.0
2020-08-23,0,25.2,67.1
2020-08-23,1,18.5,44.4
2020-08-23,2,16.3,36.5
2020-08-23,3,13.4,29.4
2020-08-23,4,10.7,24.9
2020-08-23,5,9.8,21.0
2020-08-23,6,7.9,17.1
2020-08-23,7,6.3,13.3
2020-08-23,8,5.2,11.1
2020-08-23,9,4.7,9.6
2020-08-23,10,6.0,12.2
2020-08-23,11,10.8,22.9
2020-08-23,12,7.6,16.3
2020-08-23,13,10.3,17.9
2020-08-23,14,6.8,13.4
2020-08-23,15,5.8,11.7
2020-08-23,16,5.7,12.3
2020-08-23,17,6.5,12.6
2020-08-23,18,6.2,12.7
2020-08-23,19,6.2,12.0
2020-08-23,20,6.0,11.9
2020-08-23,21,11.1,20.8
2020-08-23,22,11.1,16.1
2020-08-23,23,7.2,12.8
2020-08-24,0,6.6,12.9
2020-08-24,1,6.6,13.6
2020-08-24,2,6.6,13.0
2020-08-24,3,6.0,12.4
2020-08-24,4,7.9,16.2
2020-08-24,5,8.4,18.5
2020-08-24,6,6.2,13.0
2020-08-24,7,8.0,15.8
2020-08-24,8,5.4,10.2
2020-08-24,9,5.1,10.3
2020-08-24,10,5.7,11.2
2020-08-24,11,5.6,11.4
2020-08-24,12,5.2,10.1
2020-08-24,13,5.2,10.3
2020-08-24,14,5.2,10.2
2020-08-24,15,4.7,9.8
2020-08-24,16,23.9,68.6
2020-08-24,17,22.1,59.9
2020-08-24,18,11.2,21.4
2020-08-24,19,7.0,11.4
2020-08-24,20,7.0,11.5
2020-08-24,21,6.4,12.0
2020-08-24,22,7.2,13.7
2020-08-24,23,6.9,12.5
2020-08-25,0,7.1,14.6
2020-08-25,1,6.4,14.2
2020-08-25,2,6.6,15.0
2020-08-25,3,7.2,17.2
2020-08-25,4,8.5,20.1
2020-08-25,5,11.0,25.8
2020-08-25,6,8.9,19.1
2020-08-25,7,36.4,65.2
2020-08-25,8,13.4,19.8
2020-08-25,9,5.4,11.2
2020-08-25,10,4.6,10.2
2020-08-25,11,5.1,10.5
2020-08-25,12,6.5,12.0
2020-08-25,13,6.0,11.5
2020-08-25,14,4.5,9.8
2020-08-25,15,4.9,10.4
2020-08-25,16,9.9,24.6
2020-08-25,17,7.5,17.6
2020-08-25,18,9.1,21.0
2020-08-25,19,4.8,10.4
2020-08-25,20,5.2,11.6
2020-08-25,21,4.7,10.7
2020-08-25,22,6.9,13.5
2020-08-25,23,6.0,12.6
2020-08-26,0,4.3,9.8
2020-08-26,1,3.9,8.6
2020-08-26,2,4.4,9.9
2020-08-26,3,5.2,11.7
2020-08-26,4,5.4,12.9
2020-08-26,5,8.3,17.3
2020-08-26,6,11.6,23.5
2020-08-26,7,5.7,13.1
2020-08-26,8,9.1,11.7
2020-08-26,9,9.6,12.2
2020-08-26,10,10.4,11.7
2020-08-26,11,10.2,11.9
2020-08-26,12,10.6,11.6
2020-08-26,13,11.6,12.0
2020-08-26,14,11.3,11.5
2020-08-26,15,10.6,13.8
2020-08-26,16,8.9,14.8
2020-08-26,17,9.4,17.8
2020-08-26,18,9.8,15.1
2020-08-26,19,9.9,16.5
2020-08-26,20,11.4,18.4
2020-08-26,21,12.8,21.8
2020-08-26,22,11.3,17.4
2020-08-26,23,9.9,15.8
2020-08-27,0,10.6,19.6
2020-08-27,1,11.5,25.8
2020-08-27,2,12.1,27.8
2020-08-27,3,10.4,21.9
2020-08-27,4,10.2,20.1
2020-08-27,5,9.8,17.7
2020-08-27,6,8.8,15.7
2020-08-27,7,8.7,14.0
2020-08-27,8,16.1,20.2
2020-08-27,9,11.6,14.8
2020-08-27,10,10.8,12.7
2020-08-27,11,10.8,11.2
2020-08-27,12,10.6,11.4
2020-08-27,13,11.3,11.6
2020-08-27,14,10.3,12.1
2020-08-27,15,9.5,11.6
2020-08-27,16,14.6,35.2
2020-08-27,17,20.5,52.2
2020-08-27,18,16.0,26.9
2020-08-27,19,13.5,15.2
2020-08-27,20,16.1,17.6
2020-08-27,21,13.2,15.8
2020-08-27,22,11.2,13.8
2020-08-27,23,6.9,14.1
2020-08-28,0,5.2,11.1
2020-08-28,1,4.5,9.5
2020-08-28,2,4.5,10.0
2020-08-28,3,5.3,11.1
2020-08-28,4,6.2,13.4
2020-08-28,5,7.1,15.4
2020-08-28,6,6.3,13.1
2020-08-28,7,6.1,13.4
2020-08-28,8,3.6,7.4
2020-08-28,9,2.4,6.3
2020-08-28,10,2.2,5.4
2020-08-28,11,2.2,5.4
2020-08-28,12,2.0,4.8
2020-08-28,13,2.2,4.8
2020-08-28,14,2.1,5.0
2020-08-28,15,2.1,5.0
2020-08-28,16,4.9,10.0
2020-08-28,17,11.4,14.1
2020-08-28,18,11.5,20.3
2020-08-28,19,36.0,25.8
2020-08-28,20,67.9,36.4
2020-08-28,21,16.2,17.9
2020-08-28,22,4.8,9.9
2020-08-28,23,4.7,10.5
2020-08-29,0,7.3,15.0
2020-08-29,1,9.4,19.2
2020-08-29,2,8.4,17.6
2020-08-29,3,5.9,13.7
2020-08-29,4,6.2,14.5
2020-08-29,5,8.6,19.1
2020-08-29,6,6.1,14.0
2020-08-29,7,5.2,11.5
2020-08-29,8,9.6,13.5
2020-08-29,9,17.5,22.0
2020-08-29,10,9.8,17.6
2020-08-29,11,4.1,10.0
2020-08-29,12,3.6,9.1
2020-08-29,13,2.9,7.5
2020-08-29,14,2.7,6.1
2020-08-29,15,4.7,10.1
2020-08-29,16,9.2,20.6
2020-08-29,17,7.1,15.6
2020-08-29,18,7.1,13.0
2020-08-29,19,14.1,17.7
2020-08-29,20,9.3,19.0
2020-08-29,21,6.9,16.6
2020-08-29,22,5.2,12.8
2020-08-29,23,3.6,10.3
