AREA_SIZE,x,y,price
72.991,2550093.483100001,4465570.639399998,547.5
200.0,2543100.8060999997,4477566.703299999,1500.0
15.0,2540420.1033000015,4482844.75,258.75
15.0,2543058.1110999994,4477580.7346,258.75
500.0,2814358.9125000015,4209400.300300002,5500.0
15.0,2814330.626699999,4209399.68,315.0
15.901000000000002,2660553.981800001,4977655.5801,237.71
400.0,2518068.0595000014,4910832.005900003,4000.0
500.0,2514987.2721000016,4868112.088399999,8000.0
497.551,2312093.4979999997,4557099.643299997,
40.081,2312388.020799998,4556965.7403,
49.0,2311717.3203000017,4557300.833800003,
140.0,2325565.136500001,4541890.398800001,
140.0,2325716.8938999996,4541945.921499997,
249.971,2325893.2021000013,4542001.348899998,
140.0,2326950.2916,4542266.349299997,
340.0,2327224.0119000003,4542316.240099996,
49.0,2326925.689100001,4542266.748800002,
49.0,2327291.8178000003,4542323.185099997,
49.0,2319451.8863999993,4534769.061999999,
35.0,2319512.1523,4535155.675899997,
242.651,2664612.350400001,4234547.867899999,4853.0
161.031,2680893.0956000015,4241265.928000003,
299.281,2662971.886500001,4234693.795699999,
298.571,2671226.0364999995,4233574.024099998,
300.69100000000003,2663840.519200001,4235021.205799997,
604.861,2664512.2699999996,4234627.799699999,
499.971,2664341.414999999,4234759.508299999,
120.141,2663170.7435000017,4234726.0757,
638.681,2664388.4499000013,4234710.587300003,
150.0,2663087.665899999,4234714.287799999,
85.95100000000001,2665287.854600001,4234116.385899998,
200.0,2664446.0711000003,4234662.287799999,
350.0,2548577.610100001,4459968.534000002,2625.0
300.0,2548602.7338000014,4460044.577100001,2250.0
200.0,2556788.089200001,4449432.376500003,1500.0
150.0,2556515.3867000006,4449231.821599998,1125.0
200.0,2738120.8687000014,4956115.132299997,
324.0,2533932.099199999,4496837.7184000015,4860.0
200.0,2533897.6887999997,4496797.437200002,3000.0
500.0,2533418.8110000007,4496085.458300002,
355.201,2534084.363499999,4496996.085100003,4262.4
75.0,2530588.4912,4505777.7717999965,1125.0
515.0,2533149.3335999995,4495556.4750000015,4320.0
500.0,2532990.221000001,4495176.858800001,
28.0,2532081.3828000017,4502525.708999999,280.0
50.0,2518843.9805999994,4864760.447999999,550.0
300.0,2279852.9820999987,4755604.993500002,1725.0
500.0,2501992.9618999995,4359338.827,6900.0
219.071,2512324.1259999983,4874944.728100002,2410.0
99.981,2514680.3845000006,4901507.791199997,1199.76
300.0,2515980.5577000007,4906105.999799997,
500.0,2516222.9492000006,4906681.9108000025,6090.0
200.0,2517731.5595999993,4910146.141500004,2000.0
110.321,2665033.854600001,4234242.504600003,
20.0,2672268.6777000017,4233863.310500003,
400.0,2795129.9464999996,4209999.527500004,3200.0
296.0,2706443.706700001,4211916.748400003,
1000.0,2704888.5472999997,4212031.486000001,15000.0
150.0,2700909.542100001,4213261.989399999,2400.0
300.0,2693751.9979000017,4225183.584200002,4800.0
239.0,2694005.8880999982,4225112.313699998,3824.0
200.141,2661627.456099998,4234646.657700002,
61.681,2672561.5386000015,4234119.5013,
303.12100000000004,2678463.842799999,4231511.2651999965,
313.24100000000004,2533799.2934999987,4496674.0572,3758.88
200.0,2533401.5163000003,4496060.413699999,3000.0
121.931,2534109.397500001,4497018.264899999,
300.0,2534192.1043,4497083.287299998,3600.0
138.0,2534124.174899999,4497031.730899997,2070.0
499.891,2533433.5782999992,4496125.668899998,5498.79
500.0,2533312.1620999984,4495912.979199998,4100.0
234.0,2530484.8216000013,4506024.132200003,2340.0
198.0,2533778.616700001,4496638.9036,2970.0
390.0,2533443.3894999996,4496148.357699998,5850.0
69.73100000000001,2530604.661600001,4505754.4617,697.3000000000001
15.0,2551060.903499998,4570597.373199999,
55.0,2560926.159600001,4557979.509099998,
100.0,2517748.789900001,4910180.318999998,1000.0
500.0,2716261.5868999995,4188730.963699997,6797.28
20.0,2270307.7540999986,4762675.247100003,1242.0
80.881,2515731.5835000016,4867125.422200002,890.0
500.0,2515623.0242,4867218.616599999,5500.0
79.721,2672539.665600002,4234085.329300001,
129.971,2672551.2380000018,4234099.487300001,
360.231,2664056.563099999,4235007.925800003,7204.6
71.361,2672365.5304999985,4233904.418200001,
46.281,2672531.9250000007,4234075.869000003,
479.241,2664361.9191000015,4234738.6149,
121.061,2663063.3795000017,4234709.304200001,
79.071,2672490.9629000016,4234033.340099998,
220.0,2672407.770300001,4233954.298299998,3960.0
30.021,2663489.2639999986,4234823.657399997,2000.0
80.0,2549018.0945999995,4924844.338799998,2685.43
137.0,2552226.1127000004,4940325.464500003,1918.0
271.541,2637560.9266000018,4964084.2421,2308.09
48.071000000000005,2551864.6237999983,4940182.363200001,672.98
30.0,2756223.2369000018,4969561.989699997,882.0
100.0,2732173.0337000005,4956973.526299998,
70.0,2739782.4343000017,4979890.455499999,1260.0
135.351,2739137.0830999985,4954895.272600003,6632.5
120.0,2493517.7146000005,4367179.494400002,1705.2
125.0,2493538.383299999,4367176.906999998,1729.14
499.761,2323639.705499999,4553520.511699997,
49.0,2324066.447999999,4553482.1052,
500.0,2704104.9065999985,4984700.3706,10500.0
15.0,2322215.5934999995,4692586.543399997,
192.571,2323420.1944000013,4553572.233599998,
160.0,2694034.5548,4225106.156099997,2560.0
200.0,2691347.895399999,4225414.826399997,3200.0
187.0,2691103.291999999,4225540.329499997,5680.0
320.0,2691149.1755000018,4225513.684600003,5120.0
500.0,2689500.7014000006,4226849.045400001,7500.0
120.0,2733742.4037000015,4957162.621399999,
50.0,2691412.5254000016,4225408.389600001,800.0
400.0,2728995.3238999993,4960121.366599999,
150.0,2691424.461599998,4225409.912799999,2400.0
10.601,2546822.495000001,4939004.6919,1902.94
4.401,2546832.003800001,4939003.9661,1902.94
60.0,2548980.694600001,4455666.931100003,450.0
329.701,2533783.8691000007,4496655.817199998,3956.4
100.0,2637733.7683000006,4966596.620300002,
275.701,2637749.9902999997,4963376.486000001,2343.45
240.0,2552425.765900001,4940404.285599999,3360.0
500.0,2640273.533300001,4962804.850900002,4250.0
52.121,2548726.6865000017,4925300.544399999,573.3199999999999
247.401,2638484.7798999995,4963262.887699999,2102.9
499.571,2547095.8057999983,4928210.374200001,5495.2699999999995
81.851,2472540.4855999984,4605732.563199997,508.26
32.911,2472654.661600001,4605401.417499997,210.37
14.561,2397881.582699999,4601693.898199998,702.57
14.981,2392594.4470000006,4604393.3989999965,2681.97
145.241,2392616.403499998,4604373.353600003,1205.66
498.961,2378566.3517999984,4601372.632200003,3499.92
250.0,2538097.4076000005,4574550.925700001,
250.0,2538130.1821999997,4574530.286600001,
250.0,2538197.4772000015,4574486.867299996,
250.0,2536264.2511,4576745.664899997,
160.0,2426620.3794,4411947.616700001,2427.2
100.021,2308604.4230999984,4560197.439599998,
100.0,2307215.4098000005,4562220.827100001,
48.971,2307190.105799999,4562239.940499999,
25.091,2304925.972199999,4566346.6000000015,
16.0,2327089.4756000005,4551759.9278,
283.711,2326631.9362999983,4550464.749700002,
121.0,2336263.1231999993,4541329.1423999965,
89.921,2330409.0588000007,4545746.159599997,
500.0,2336511.878800001,4540952.2007,
500.0,2335425.783599999,4541719.3266,
50.0,2738337.473000001,4955825.4758,
350.0,2748920.4497999996,4979483.566699997,
70.0,2691396.3938999996,4225407.376699999,1120.0
230.711,2654948.978700001,4235529.980099998,
250.441,2660472.7410000004,4234728.592299998,
70.0,2739622.170000002,4979794.409199998,504.0
135.0,2729070.3145999983,4959809.4265,2430.0
312.0,2638436.1319000013,4968917.543200001,2652.0
171.0,2552085.4635999985,4940273.201499999,2380.0
200.0,2640995.7183,4962399.091499999,1700.0
9.0,2637994.3332,4967561.034400001,
40.0,2549864.5687999986,4939579.989399999,570.0
500.0,2757072.9428999983,4960061.907300003,
500.0,2755977.8312,4971017.908799998,
300.0,2440412.6997999996,4419957.928400002,
250.0,2610000.596000001,4741918.505400002,
208.0,2612084.972199999,4742849.308799997,
90.0,2611667.838799998,4741213.7535,
50.0,2632995.6462000012,4738164.192500003,
208.0,2643716.225200001,4733977.6071000025,
500.0,2646501.1427000016,4977641.483499996,2510.5
22.471,2756210.7030000016,4969590.881800003,
700.0,2738550.2514999993,4955669.074199997,
500.0,2657044.0073000006,4551293.251900002,
179.941,2657370.6072999984,4550637.051299997,
369.861,2664885.645500001,4537718.479599997,
63.501000000000005,2657229.0681999996,4550901.812600002,
234.621,2672482.2941000015,4575054.113600001,
67.0,2674637.133299999,4578119.366099998,
410.301,2268493.094900001,4616578.986000001,
15.0,2270081.3423999995,4601448.5956000015,
488.211,2268434.3002000004,4616444.186800003,
500.0,2370585.067499999,4546697.994499996,
15.0,2354352.196800001,4555636.433300003,15050.0
107.061,2349818.921500001,4557830.614100002,
15.0,2273761.506000001,4602209.208800003,
235.29100000000005,2373048.2639000006,4530481.957699999,1411.74
300.0,2372250.5020000003,4531998.8292,1800.0
461.141,2372243.180399999,4532098.2717999965,2766.84
400.0,2790884.280699998,4209940.881200001,4600.0
19.641,2557926.152399998,4371022.071699999,491.0
299.12100000000004,2292754.3308999985,4669107.7038,
54.051,2576366.9004000016,4569068.029799998,
250.0,2732875.5359999985,4215007.558200002,3501.54
500.0,2969679.2452000007,4538306.644100003,5250.0
15.0,2733089.7272000015,4957098.1259,1850.0
300.0,2755976.056499999,4971211.952600002,6426.0
108.99,2669849.4343999997,4595208.439300001,11431.0
192.09,2669633.8632999994,4594784.4793,5378.52
401.531,2669593.7760000005,4594667.350299999,11242.84
493.511,2673509.3770000003,4598510.184799999,13818.28
500.0,2673650.5069000013,4598605.076200001,
49.501000000000005,2673558.0029999986,4598550.3112,5940.0
500.0,2672101.428100001,4597429.449299999,14000.0
99.251,2209022.0504,4815817.699500002,7705.78
15.0,2305301.021499999,4679403.026799999,
200.0,2303864.1240999997,4670198.785400003,
100.0,2303803.7140999995,4670168.407899998,
78.801,2306517.4536999986,4686857.006099999,
15.0,2303955.6653000005,4670196.476899996,
80.0,2312715.6785999984,4674138.0249999985,
15.0,2603938.734099999,4743735.966799997,
36.601,2368050.9860000014,4941096.3794,366.0
447.641,2349781.7052999996,4557874.8037,4405.66
50.0,2865851.6273000017,4180916.3332,4120.0
70.821,2891362.8577000014,4169014.5825000033,1062.3
45.0,2891334.894200001,4168987.163999997,675.0
50.0,2275313.0430999994,4605928.808499999,
15.0,2413241.723700002,4476824.719499998,168.75
100.0,2272372.5326999985,4602099.527900003,
500.0,2305952.7804000005,4725570.195200004,2875.0
500.0,2557902.140900001,4365430.325800002,27500.0
315.25100000000003,2311942.334899999,4589096.8785,
250.0,2309804.1713000014,4588459.146899998,
52.551,2545209.326299999,4473449.6237,406.0
150.0,2282587.7771999985,4751239.974200003,862.5
300.0,2514538.0427,4869946.918099999,2400.0
250.0,2190334.4981999993,4825235.756800003,250.0
100.0,2474207.2184000015,4424321.320100002,1380.0
40.0,2465056.2595999986,4431950.195799999,690.0
500.0,2413226.395399999,4476824.527400002,
495.0,2315424.8363999985,4589577.4903,
395.701,2280790.5659999996,4623394.021700002,
15.0,2305783.16,4675001.943999998,
123.661,2313605.2238,4673618.900899999,
500.0,2360934.490600001,4622625.163699999,
15.0,2314244.589200001,4687925.063600004,
40.191,2331416.324000001,4674249.092,
206.891,2887874.1937000006,4168437.954400003,3103.35
280.0,2281364.1215000004,4597925.384099998,
666.1610000000001,2279733.140999999,4602154.270499997,
15.0,2373079.033399999,4536110.132600002,12016.666666666666
500.0,2376093.7523000017,4531998.773400001,3366.6666666666665
496.0,2509453.3068999983,4400787.000299998,
500.0,2511773.4191999994,4401762.781800002,6900.0
342.341,2528654.6988000013,4412001.651600003,3423.4
306.671,2515421.4521000013,4410195.871200003,3066.67
200.0,2536300.730300002,4410989.475199997,1600.0
500.0,2279866.9510999992,4755679.071900003,2875.0
280.0,2279877.6449000016,4755791.595799997,1610.0
280.0,2279883.455499999,4755905.360699996,1610.0
280.0,2279851.2575999983,4756076.461199999,1658.5
500.0,2306015.4463,4724050.5436,2875.0
500.0,2304265.1933999993,4729579.621100001,2875.0
108.0,2303352.270399999,4730778.997699998,621.0
75.0,2674170.685800001,4578059.299099997,
230.181,2672881.405699998,4576974.771899998,
176.721,2672889.514899999,4576991.419200003,
103.671,2674853.1383000016,4578127.5079,
202.0,2674026.150600001,4577973.5151999965,
202.0,2674024.2606999986,4577985.080300003,
320.831,2672715.9048000015,4576068.189999998,
495.201,2672859.6349,4598074.3807,13865.6
233.381,2671232.4340000004,4589490.4331,
506.0,2661425.098099999,4540774.153099999,
485.0,2314216.0874000005,4687907.164499998,
217.881,2339351.841499999,4655522.8544000015,
30.0,2888260.0533999987,4168365.6439,450.0
500.0,2381755.1717999987,4530113.662600003,3366.6666666666665
947.051,2864417.0568999983,4197771.115500003,29358.55
947.051,2864361.9164999984,4197920.205700003,29358.55
372.041,2217517.706099998,4836001.235799998,
135.101,2217914.2588,4794399.413800001,2405.68
39.821000000000005,2239840.242899999,4776387.462099999,1269.86
500.0,2522373.3220000006,4862511.169200003,5500.0
93.121,2674049.1655,4577995.685800001,
310.301,2672790.3944999985,4576810.724200003,
310.301,2672802.3979,4576805.044,
356.711,2672807.930399999,4576840.988399997,
238.0,2672904.956799999,4577021.278700002,
100.0,2353355.6878999993,4711445.7421,600.0
100.0,2334967.7677000016,4674984.022699997,
190.0,2418241.2206000015,4627870.511399999,912.0
48.161,2219615.2468999997,4783341.366599999,
49.901,2219023.0856,4783655.527099997,1514.4
20.021,2210004.6427000016,4793783.019900002,920.0
149.89100000000002,2210013.6154999994,4793830.212399997,393.71
255.0,2519548.9778999984,4864017.710500002,2805.0
500.0,2514953.2870000005,4868215.775700003,4000.0
500.0,2514888.777399998,4868439.0396,4000.0
15.0,2510143.1620000005,4888295.823399998,1000.0
300.0,2510155.7445,4888292.272,2400.0
200.0,2514461.8200000003,4900521.174099997,2400.0
500.0,2360933.1116999984,4622616.977600001,
70.171,2336379.9910999984,4674514.1538999975,
69.01100000000001,2331313.7551000006,4674612.543200001,
69.01100000000001,2331325.1383999996,4674598.966499999,
500.0,2361446.8663999997,4622534.071099997,
500.0,2361448.8453,4622542.132100001,
375.411,2672834.533300001,4576914.5983000025,
100.821,2660482.9450000003,4621305.735399999,
200.0,2972793.6028999984,4538599.482699998,6100.0
200.501,2373148.976399999,4536544.381899998,1904.75
15.0,2383950.6807999983,4528550.8904,7000.0
500.0,2372433.2058000006,4539835.477600001,3366.6666666666665
15.0,2372839.5361,4539334.622400001,2966.6666666666665
40.0,2313436.2322999984,4673545.5929000005,
19.961,2217452.4102,4835915.868699998,2131.4
10.0,2218960.9705,4828492.671599999,
15.0,2515255.6878999993,4903380.720399998,1015.0
300.0,2515306.9629999995,4903375.034000002,3654.0
15.0,2518051.6264000013,4910832.670599997,1015.0
50.011,2514501.7806,4932457.485299997,172.60350000000005
300.0,2715896.5493,4189530.4532999992,4126.648
400.0,2716144.7386999987,4189077.753899999,5441.632
46.771,2660603.6072000004,4621407.470299996,
52.161,2663676.4505999982,4620552.234300002,
89.821,2660531.272999998,4621336.622500002,
180.171,2669502.518199999,4594338.894500002,5044.759999999999
101.591,2660585.6922999993,4621385.886500001,
190.0,2418284.6006000005,4627828.384499997,912.0
96.081,2334262.228399999,4675032.6461,576.48
79.131,2335811.831599999,4674770.1127,
500.0,2314380.701299999,4687981.411200002,
200.0,2353299.5135000013,4711356.957400002,
200.0,2293120.289900001,4689396.385499999,
100.0,2303755.7534000017,4670185.451499999,
500.0,2293131.8685999997,4689464.198200002,
40.0,2305879.0381999984,4680109.3191,
200.0,2291899.3090000004,4686231.805399999,
20.0,2305288.085099999,4679262.682700001,
42.371,2299447.066399999,4666050.127700001,
412.811,2268337.6959000006,4616358.655199997,
152.541,2217427.6380000003,4835894.659699999,9152.4
180.21,2557426.981400002,4575205.637000002,
200.35,2557362.6389999986,4575041.494099997,
143.3,2557583.6554999985,4575566.605099998,
126.59,2557493.6818000004,4575380.663199998,
179.88,2557441.7424000017,4575247.141599998,
301.31,2730709.9536999986,4182562.792000003,2259.825
100.0,2708202.5813000016,4211768.1477999985,1074.2475000000002
79.281,2660687.1141999997,4621500.906800002,
151.351,2660504.071899999,4621317.108599998,
40.431,2660592.2852,4621392.019400001,
153.681,2660561.5187,4621363.4086000025,
17.281000000000002,2663422.3484999985,4620766.268399999,
50.0,2650006.878899999,4625659.574100003,
31.201,2660597.5775000006,4621400.0869999975,
131.311,2655640.3828000017,4622959.970700003,
359.821,2649856.7027000003,4625480.625299998,
48.611,2331833.416999999,4674228.632399999,
213.32,2906483.3456999995,4191772.2568999976,3199.7999999999997
500.0,2488984.017499998,4628583.187399998,2500.0
182.1,2580669.243999999,4485583.048699997,2276.25
280.0,2541685.3858999982,4572868.1065,
244.611,2574124.421599999,4546041.241700001,
24.0,2551313.889199998,4570827.605899997,
41.17,2560832.028499998,4558081.650899999,473.455
39.251000000000005,2212844.915899999,4786420.4925,902.9
400.0,2710279.533599999,4211686.125399999,4301.075
400.0,2725554.2305000015,4214006.1492,17234.206499999997
400.0,2728009.848000001,4214097.744000003,7743.870000000001
500.0,2730913.8326000012,4214590.241499998,9671.13
500.0,2353522.2586000003,4715608.6608000025,1000.0
280.041,2331414.8863999993,4674259.1888,
500.0,2353523.2567999996,4715433.433799997,1000.0
240.501,2418085.4459000006,4627998.392499998,1924.0
142.0,2310297.943599999,4691154.552900001,1136.0
150.0,2313337.096999999,4703906.893700004,1200.0
100.0,2355421.473099999,4703589.2192,240.0
500.0,2349018.4827999994,4628830.245899998,3600.0
500.0,2348904.8773000017,4628644.174800001,
40.591,2324348.778499998,4690111.5282000005,974.16
200.0,2517034.9826,4591170.340099998,
160.08,2734724.5841999985,4215604.912799999,2241.1200000000003
100.83,2969148.728599999,4538235.597099997,2117.11
36.0,2324329.604600001,4690150.471699998,864.0
56.071000000000005,2324303.0331999995,4690181.8671,1345.68
23.021,2324372.3625999987,4690075.202399999,552.48
326.331,2320848.5483999997,4692368.133199997,7831.92
100.0,2345955.5449,4703067.327200003,800.0
37.341,2324303.2540999986,4690181.339900002,896.16
500.0,2354386.0705000013,4717364.387599997,1000.0
51.661,2331484.527899999,4673992.2434,
71.01100000000001,2331826.8955999985,4674220.614399999,
39.801,2324279.939199999,4690201.638899997,955.2
112.631,2336153.5566999987,4674627.969999999,
150.0,2778042.131099999,4218648.251400001,4100.0
153.181,2429018.3614999987,4634066.232199997,1225.44
101.251,2320951.3636999987,4692407.172799997,810.0
500.0,2360614.222199999,4622653.065399997,
500.0,2360631.3922000006,4622658.587300003,
149.651,2332069.0687000006,4674385.377099998,
515.0,2858547.7795,4990892.026100002,
515.0,2858550.229699999,4990900.321500003,
515.0,2858279.1646,4990969.138899997,
515.0,2858104.320700001,4991010.681299999,
515.0,2858106.714200001,4991018.954700001,
515.0,2856913.522599999,4991382.111500002,
515.0,2857219.0044,4991281.169399999,
515.0,2857243.6008,4991282.833899997,
515.0,2856462.6449999996,4991466.541500002,
500.0,2547071.4406000003,4821728.507399999,1341.67
250.0,2918811.2912999988,4168822.978600003,29025.885
15.0,2886041.126699999,4741245.0704,
500.0,2361241.9549,4622576.234300002,
475.891,2404579.8040000014,4663261.934799999,
28.671000000000003,2367172.6105000004,4942334.9135000035,286.70000000000005
18.141,2367176.8011000007,4942328.101199999,181.4
36.181,2367244.3037,4942211.125100002,361.8
27.0,2367855.502700001,4942058.8955999985,270.0
70.0,2367262.8907999992,4941484.639899999,700.0
60.0,2367332.6136000007,4941290.622199997,600.0
20.151,2367307.9301000014,4941110.720799997,201.5
515.0,2856463.3176000006,4991475.129799999,
200.0,2508525.7980999984,4400289.624300003,2760.0
30.0,2508559.4235000014,4400307.187700003,414.0
500.0,2510866.6695999987,4401438.825800002,6900.0
500.0,2510910.5573999994,4401456.716499999,6900.0
40.0,2366989.3354,4941793.345399998,400.0
90.901,2367095.5584000014,4941688.278999999,909.0
71.801,2367132.6953000017,4941643.423199996,718.0
49.601,2367177.687199998,4941585.4274,496.0
70.0,2367200.8506000005,4941555.058200002,700.0
51.701,2367224.831799999,4941526.366300002,517.0
53.501000000000005,2368011.6369000003,4941093.7771999985,535.0
57.0,2367056.9728999995,4942613.505800001,570.0
110.0,2812978.2547000013,4209205.670299999,1285.9
80.0,2511734.273400001,4401745.4169000015,1104.0
299.451,2511943.435600002,4401816.176700003,4132.41
500.0,2511985.8066000007,4401826.762800001,6900.0
400.341,2512366.3627000004,4401938.913999997,5524.692
500.0,2512704.086100001,4402032.222199999,6900.0
500.0,2502020.833900001,4359373.341200002,6900.0
112.0,2501606.704599999,4373380.199500002,1344.0
80.0,2504037.6845999993,4386199.029200003,1136.8000000000002
900.0,2734133.9750000015,4976289.770400003,
5010.0,2756175.099800002,4969728.306599997,
85.0,2751978.5383,4954330.838299997,
280.0,2740615.4285000004,4952777.453299999,
20.151,2367092.0788000003,4942507.6206,201.5
150.0,2292777.8013000004,4669112.7271,
200.0,2304034.3869000003,4700207.571900003,
200.0,2306117.6733999997,4699690.446599998,
15.0,2306582.9025,4688326.139300004,
50.0,2305986.1545,4680253.886699997,
34.771,2306670.6438000016,4687183.3598000035,
280.0,2279818.1350000016,4756133.277500004,1610.0
141.091,2296645.291200001,4693653.336199999,
20.0,2306123.0097000003,4680938.285999998,
300.0,2791963.6999000013,4842773.495300002,
15.0,2812281.666099999,4842883.421300001,
297.071,2512430.1477999985,4408272.950199999,4099.566
120.0,2506948.000599999,4396146.565700002,
500.0,2507175.204399999,4394520.3386999965,6180.0
499.851,2557717.3110000007,4365761.2949,6897.93
300.151,2561293.2074999996,4373362.863899998,14407.2
250.0,2679803.935600002,4545092.641599998,
100.0,2735009.8786999993,4957323.499700002,
120.0,2737508.2852,4978200.1668,
250.0,2679819.728599999,4545096.618000001,
500.0,2677172.106400002,4556051.2179000005,
36.91,2669267.1917999983,4616610.5933,812.02
300.031,2672742.0183000006,4576672.254100002,
270.801,2672819.9442000017,4576866.739200003,
150.0,2813634.439100001,4858112.8298999965,
350.0,2809554.4175000004,4844792.779600002,
222.681,2557761.5298999995,4370886.300399996,
99.731,2557906.8266000003,4371005.936800003,2493.25
14.031,2867014.8982000016,4181039.119199998,1683.6
260.211,2866965.3445999995,4180973.9104999974,5464.41
285.0,2297287.9679999985,4595249.231700003,
159.381,2672901.156100001,4577008.2277000025,
153.291,2672406.348099999,4574765.345200002,
173.381,2672409.3619000018,4574794.368600003,
114.901,2660537.468199998,4621342.727399997,
100.0,2937866.2369000018,4717084.720200002,
15.0,2799648.1215999983,4864919.078599997,
200.0,2799653.9899999984,4864894.072499998,
500.0,2796816.9472999983,4844239.424500003,
100.0,2813615.8038000017,4858154.809,657.0
168.0,2655115.329,4744076.157499999,
15.0,2655104.7828,4744060.568099998,
352.49100000000004,2673099.3489000015,4570454.8379999995,
352.49100000000004,2673106.7809999995,4570426.502899997,
172.441,2674218.2338000014,4578076.963100001,
129.981,2672766.8354,4576745.3697,
277.291,2672724.7146000005,4576617.638400003,
198.801,2672727.1105999984,4576632.0195999965,
124.341,2674236.552099999,4578082.763400003,
208.0,2672986.3330999985,4577140.987599999,
190.0,2418210.7113000005,4627902.048,912.0
70.171,2336354.480900001,4674529.2678999975,
130.0,2367337.3816,4941339.984899998,1300.0
100.0,2366932.5304000005,4941792.695900001,1000.0
51.751000000000005,2367188.906100001,4941569.840899996,517.5
120.091,2924266.3913000003,4192097.9535000026,3602.7000000000003
496.375,2665225.148400001,4540556.2092999965,
1104.9344,2664372.5502000004,4540682.804399997,
190.0,2589679.568500001,4741234.831600003,
128.53,2287112.1679,4747153.3693,803.3125
25.0,2660192.7883,4977947.806699999,373.75
246.613,2738121.8748999983,4956104.251699999,
210.017,2748675.9120000005,4979616.710199997,
500.0,2704946.1292000003,4985055.7324,10500.0
122.93,2531232.1977999993,4846632.721699998,1088.89
216.62,2586798.0188999996,4575811.148400001,3249.3
134.01,2426484.8641999997,4623543.0298999995,833.6
134.01,2426492.916000001,4623536.732299998,833.6
1500.0,2867207.2589999996,4990051.184199996,6000.0
188.38,2219122.234000001,4828858.049999997,30076.6
100.0,2560055.7080999985,4560096.5471,
20.0,2818142.7903000005,4209485.2729,2702.7
250.0,2665563.1129,4753261.921999998,
25.47,2435315.853,4625633.7302,509.4
85.89,2611973.181499999,4742707.138300002,
220.0,2575391.714499999,4785207.196599998,
535.0,2661013.729600001,4863425.168300003,
500.0,2590710.759399999,4901111.970700003,
416.0,2609058.760400001,4880861.028300002,
500.0,2627263.5687000006,4865074.191,
50.0,2661058.330499999,4862929.2645,
175.0,2602802.3729999997,4860585.257700004,
105.0,2619303.773699999,4868523.983999997,
50.0,2619298.8156999983,4868512.214299999,
150.0,2602843.036200002,4860592.016900003,
208.61,2557327.2032999992,4574963.074699998,
180.98,2557535.728700001,4575445.671400003,
92.05,2563185.166999999,4587079.486500002,
230.2,2748705.664799999,4177214.2771999985,2762.3999999999996
273.09000000000003,2759075.4979999997,4219371.0075,4472.4
280.0,2279874.229800001,4755735.931500003,1610.0
78.0,2440867.4882000014,4433726.6635000035,737.0999999999999
500.0,2521512.2606000006,4862868.755599998,5500.0
271.25,2583834.1620000005,4574330.319399998,4068.75
107.32,2573807.246100001,4765477.994800001,
1000.0,2875073.6017999984,4990130.778999999,10000.0
500.0,2413709.2676,4433110.6608000025,
60.8,2544602.1262999997,4511521.555699997,1368.0
100.0,2287447.3335999995,4746778.498899996,625.0
40.0,2594147.4296999983,4515502.581200004,
499.7,2476398.5342999995,4604408.0293999985,3857.76
175.44,2522529.0511999987,4588128.814599998,3974.4
175.44,2522521.9547000006,4588123.504100002,3974.4
71.32000000000001,2576343.9860000014,4569029.739799999,
226.29,2573919.3528000005,4545515.4196000025,
105.5,2520373.7562000006,4590089.7729,
71.57000000000001,2522472.8663000017,4588195.170999996,
73.63,2519014.8577999994,4590572.925300002,
78.52,2426588.443500001,4411954.311399996,4360.21
37.48,2464729.0051000006,4434198.064300001,3797.625
149.94,2626209.2903000005,4687885.883100003,1199.52
82.49,2413002.170499999,4604065.6382,824.9
284.64,2562005.583799999,4767648.627400003,
139.54,2578131.058600001,4781993.519699998,
62.14,2598501.6543999985,4746410.212700002,
25.08,2575415.6224000007,4785118.290399998,
82.72,2507068.4930000007,4397876.174000002,992.64
498.23,2557389.585999999,4366150.7097999975,54826.75
500.0,2301406.4444000013,4616298.686099999,16500.0
152.34,2518602.5513000004,4590793.006099999,
39.16,2455318.6369000003,4634738.541599996,137.06
300.0,2790173.6578,4850698.3442,
15.0,2887078.2371000014,4740583.985399999,
20.0,2503793.726599999,4598588.314999998,
180.07,2502991.478100002,4598582.711199999,
203.24,2910953.7399000004,4767750.7535,
111.73,2991342.3696999997,4549313.7727999985,1675.95
276.0,2514450.5626000017,4900450.878399998,3312.0
1000.0,2512223.214899998,4875629.057599999,1519.31
400.0,2520839.322900001,4863171.972999997,4400.0
176.0,2910633.836199999,4767350.470200002,
176.0,2910624.3313999996,4767357.767700002,
1804.59,2924126.3891000003,4193116.096699998,
96.58,2306520.1750000007,4686855.798100002,2570.9596
21.01,2451931.1371,4620694.681100003,321.45
438.0,2296628.0736999996,4693575.050999999,7008.0
27.33,2440004.3301,4634831.945500001,436.5
70.04,2281162.827799998,4597259.639899999,1540.88
70.04,2281163.4142999984,4597225.696000002,1540.88
60.0,2511663.8825000003,4401726.875399999,828.0
4.15,2367179.9475999996,4942329.7861,
35.7,2518975.3836999983,4590574.9804000035,
299.36,2520096.3412999995,4590437.064999998,
209.56,2521086.680399999,4589708.544,
500.0,2646223.7712000012,4977344.366700001,4000.0
101.0,2255270.7485999987,4787792.777099997,
35.0,2559328.4146,4507958.946999997,262.5
104.74,2465485.6389999986,4610490.551299997,650.44
31.99,2429768.085200001,4624343.568099998,342.61
,2290355.0826000012,4742337.7861,
200.0,2577233.4246000014,4534233.525399998,3000.0
